learning_rate,step,training_loss,epoch
4.26595557122708e-05,9327,,
,9327,4.378348603495397e-05,2
4.265867418899859e-05,9328,,
,9328,3.9472819480579346e-05,2
4.265779266572637e-05,9329,,
,9329,6.933650001883507e-05,2
4.265691114245416e-05,9330,,
,9330,4.195137807982974e-05,2
4.265602961918195e-05,9331,,
,9331,8.96891942829825e-05,2
4.265514809590974e-05,9332,,
,9332,8.558279660064727e-05,2
4.265426657263752e-05,9333,,
,9333,7.765917689539492e-05,2
4.265338504936531e-05,9334,,
,9334,6.917450809851289e-05,2
4.265250352609309e-05,9335,,
,9335,8.850542508298531e-05,2
4.265162200282088e-05,9336,,
,9336,4.5519012928707525e-05,2
4.265074047954866e-05,9337,,
,9337,6.471046799561009e-05,2
4.2649858956276445e-05,9338,,
,9338,0.000342170475050807,2
4.2648977433004234e-05,9339,,
,9339,0.00025813316460698843,2
4.2648095909732015e-05,9340,,
,9340,0.00015911279479041696,2
4.2647214386459804e-05,9341,,
,9341,0.00010937136539723724,2
4.2646332863187586e-05,9342,,
,9342,4.5297740143723786e-05,2
4.2645451339915375e-05,9343,,
,9343,7.540715159848332e-05,2
4.264456981664316e-05,9344,,
,9344,5.332406362867914e-05,2
4.2643688293370946e-05,9345,,
,9345,5.0432714488124475e-05,2
4.2642806770098734e-05,9346,,
,9346,5.1779923524009064e-05,2
4.2641925246826516e-05,9347,,
,9347,4.0411257941741496e-05,2
4.2641043723554305e-05,9348,,
,9348,4.419064862304367e-05,2
4.2640162200282094e-05,9349,,
,9349,4.758425347972661e-05,2
4.2639280677009876e-05,9350,,
,9350,4.201767296763137e-05,2
4.2638399153737665e-05,9351,,
,9351,4.504193930188194e-05,2
4.2637517630465447e-05,9352,,
,9352,0.0003814116062130779,2
4.2636636107193235e-05,9353,,
,9353,4.771300154970959e-05,2
4.263575458392102e-05,9354,,
,9354,0.00018252118024975061,2
4.2634873060648806e-05,9355,,
,9355,4.188300954410806e-05,2
4.263399153737659e-05,9356,,
,9356,4.854566577705555e-05,2
4.263311001410438e-05,9357,,
,9357,5.138819687999785e-05,2
4.263222849083216e-05,9358,,
,9358,0.0024469306226819754,2
4.263134696755994e-05,9359,,
,9359,5.036277070757933e-05,2
4.263046544428773e-05,9360,,
,9360,4.637096208170988e-05,2
4.262958392101551e-05,9361,,
,9361,3.479452425381169e-05,2
4.26287023977433e-05,9362,,
,9362,4.4461252400651574e-05,2
4.262782087447109e-05,9363,,
,9363,4.669830377679318e-05,2
4.262693935119888e-05,9364,,
,9364,4.452146458788775e-05,2
4.262605782792666e-05,9365,,
,9365,5.2925210184184834e-05,2
4.262517630465445e-05,9366,,
,9366,4.1110975871561095e-05,2
4.262429478138223e-05,9367,,
,9367,7.740522414678708e-05,2
4.262341325811002e-05,9368,,
,9368,6.791760097257793e-05,2
4.26225317348378e-05,9369,,
,9369,0.017111200839281082,2
4.262165021156559e-05,9370,,
,9370,6.913722609169781e-05,2
4.262076868829337e-05,9371,,
,9371,4.893593359156512e-05,2
4.261988716502116e-05,9372,,
,9372,4.215114313410595e-05,2
4.261900564174894e-05,9373,,
,9373,4.827052180189639e-05,2
4.261812411847673e-05,9374,,
,9374,4.9996924644801766e-05,2
4.261724259520451e-05,9375,,
,9375,4.47490019723773e-05,2
4.26163610719323e-05,9376,,
,9376,3.4378201235085726e-05,2
4.2615479548660084e-05,9377,,
,9377,4.224383519613184e-05,2
4.261459802538787e-05,9378,,
,9378,6.566096999449655e-05,2
4.261371650211566e-05,9379,,
,9379,0.00663694366812706,2
4.261283497884344e-05,9380,,
,9380,3.4993619919987395e-05,2
4.261195345557123e-05,9381,,
,9381,0.00011321411147946492,2
4.2611071932299014e-05,9382,,
,9382,5.626569327432662e-05,2
4.26101904090268e-05,9383,,
,9383,3.6550754884956405e-05,2
4.2609308885754585e-05,9384,,
,9384,4.911380528938025e-05,2
4.2608427362482374e-05,9385,,
,9385,0.00042344038956798613,2
4.2607545839210156e-05,9386,,
,9386,0.00034348812187090516,2
4.2606664315937944e-05,9387,,
,9387,6.668775313301012e-05,2
4.2605782792665726e-05,9388,,
,9388,0.00012162307393737137,2
4.2604901269393515e-05,9389,,
,9389,0.003103081602603197,2
4.26040197461213e-05,9390,,
,9390,0.00023931465693749487,2
4.2603138222849086e-05,9391,,
,9391,0.0005506907473318279,2
4.260225669957687e-05,9392,,
,9392,0.00017358866170980036,2
4.2601375176304656e-05,9393,,
,9393,0.00011562718282220885,2
4.260049365303244e-05,9394,,
,9394,8.933043864089996e-05,2
4.259961212976023e-05,9395,,
,9395,0.0005879586096853018,2
4.2598730606488016e-05,9396,,
,9396,0.0010536229237914085,2
4.2597849083215805e-05,9397,,
,9397,0.0028055859729647636,2
4.2596967559943587e-05,9398,,
,9398,0.0013875127770006657,2
4.259608603667137e-05,9399,,
,9399,0.00021564688358921558,2
4.259520451339916e-05,9400,,
,9400,0.0003029322833754122,2
4.259432299012694e-05,9401,,
,9401,0.00016124056128319353,2
4.259344146685473e-05,9402,,
,9402,9.947195212589577e-05,2
4.259255994358251e-05,9403,,
,9403,0.007557136472314596,2
4.25916784203103e-05,9404,,
,9404,0.0006854031817056239,2
4.259079689703808e-05,9405,,
,9405,7.983428076840937e-05,2
4.258991537376587e-05,9406,,
,9406,0.00021930920775048435,2
4.258903385049365e-05,9407,,
,9407,7.537804049206898e-05,2
4.258815232722144e-05,9408,,
,9408,0.00029886022093705833,2
4.258727080394922e-05,9409,,
,9409,6.67352433083579e-05,2
4.258638928067701e-05,9410,,
,9410,8.620016160421073e-05,2
4.25855077574048e-05,9411,,
,9411,0.00010832733823917806,2
4.258462623413259e-05,9412,,
,9412,4.871357305091806e-05,2
4.258374471086037e-05,9413,,
,9413,9.885517647489905e-05,2
4.258286318758816e-05,9414,,
,9414,0.0001704869937384501,2
4.258198166431594e-05,9415,,
,9415,5.9111302107339725e-05,2
4.258110014104373e-05,9416,,
,9416,0.0006248352001421154,2
4.258021861777151e-05,9417,,
,9417,5.5012162192724645e-05,2
4.2579337094499294e-05,9418,,
,9418,9.5815172244329e-05,2
4.257845557122708e-05,9419,,
,9419,0.00015574661665596068,2
4.2577574047954864e-05,9420,,
,9420,6.281737296376377e-05,2
4.257669252468265e-05,9421,,
,9421,0.00044642426655627787,2
4.2575811001410435e-05,9422,,
,9422,8.747589163249359e-05,2
4.2574929478138224e-05,9423,,
,9423,3.965184077969752e-05,2
4.2574047954866006e-05,9424,,
,9424,6.475980626419187e-05,2
4.2573166431593795e-05,9425,,
,9425,7.260614074766636e-05,2
4.257228490832158e-05,9426,,
,9426,8.689951209817082e-05,2
4.257140338504937e-05,9427,,
,9427,6.844619201729074e-05,2
4.2570521861777154e-05,9428,,
,9428,3.662863309727982e-05,2
4.256964033850494e-05,9429,,
,9429,5.021835386287421e-05,2
4.2568758815232725e-05,9430,,
,9430,0.00011241142055951059,2
4.2567877291960514e-05,9431,,
,9431,5.092378341942094e-05,2
4.2566995768688296e-05,9432,,
,9432,7.110249134711921e-05,2
4.2566114245416084e-05,9433,,
,9433,6.748511077603325e-05,2
4.2565232722143866e-05,9434,,
,9434,7.557199569419026e-05,2
4.2564351198871655e-05,9435,,
,9435,4.9177509936271235e-05,2
4.256346967559944e-05,9436,,
,9436,6.309532909654081e-05,2
4.256258815232722e-05,9437,,
,9437,0.0008797067566774786,2
4.256170662905501e-05,9438,,
,9438,3.8119134842418134e-05,2
4.256082510578279e-05,9439,,
,9439,0.0001275819231523201,2
4.255994358251058e-05,9440,,
,9440,5.1571973017416894e-05,2
4.255906205923837e-05,9441,,
,9441,4.422792335390113e-05,2
4.255818053596615e-05,9442,,
,9442,9.197719919029623e-05,2
4.255729901269394e-05,9443,,
,9443,6.133001443231478e-05,2
4.2556417489421727e-05,9444,,
,9444,0.00021584589558187872,2
4.255553596614951e-05,9445,,
,9445,6.28196430625394e-05,2
4.25546544428773e-05,9446,,
,9446,4.3870524677913636e-05,2
4.255377291960508e-05,9447,,
,9447,8.675805293023586e-05,2
4.255289139633287e-05,9448,,
,9448,7.892234862083569e-05,2
4.255200987306065e-05,9449,,
,9449,4.576141509460285e-05,2
4.255112834978844e-05,9450,,
,9450,4.069314309163019e-05,2
4.255024682651622e-05,9451,,
,9451,0.00039497570833191276,2
4.254936530324401e-05,9452,,
,9452,4.2336974729551e-05,2
4.254848377997179e-05,9453,,
,9453,6.520885654026642e-05,2
4.254760225669958e-05,9454,,
,9454,8.36991603136994e-05,2
4.254672073342736e-05,9455,,
,9455,6.693793693557382e-05,2
4.254583921015515e-05,9456,,
,9456,4.824561983696185e-05,2
4.254495768688293e-05,9457,,
,9457,4.36498703493271e-05,2
4.254407616361072e-05,9458,,
,9458,5.8259040088159963e-05,2
4.254319464033851e-05,9459,,
,9459,0.00011888008884852752,2
4.254231311706629e-05,9460,,
,9460,4.275405444786884e-05,2
4.254143159379408e-05,9461,,
,9461,4.8844107368495315e-05,2
4.254055007052186e-05,9462,,
,9462,3.548990571289323e-05,2
4.253966854724965e-05,9463,,
,9463,7.827091758372262e-05,2
4.2538787023977434e-05,9464,,
,9464,4.63971882709302e-05,2
4.253790550070522e-05,9465,,
,9465,4.3089501559734344e-05,2
4.2537023977433004e-05,9466,,
,9466,3.66915155609604e-05,2
4.253614245416079e-05,9467,,
,9467,6.023595415172167e-05,2
4.2535260930888575e-05,9468,,
,9468,5.364932439988479e-05,2
4.2534379407616364e-05,9469,,
,9469,9.13292751647532e-05,2
4.2533497884344146e-05,9470,,
,9470,4.573462501866743e-05,2
4.2532616361071935e-05,9471,,
,9471,0.00015684054233133793,2
4.253173483779972e-05,9472,,
,9472,6.367632886394858e-05,2
4.2530853314527505e-05,9473,,
,9473,5.000978126190603e-05,2
4.2529971791255294e-05,9474,,
,9474,7.587274012621492e-05,2
4.2529090267983076e-05,9475,,
,9475,4.968002758687362e-05,2
4.2528208744710865e-05,9476,,
,9476,4.634130891645327e-05,2
4.252732722143865e-05,9477,,
,9477,4.0255585190607235e-05,2
4.2526445698166436e-05,9478,,
,9478,4.114152034162544e-05,2
4.252556417489422e-05,9479,,
,9479,5.36869301868137e-05,2
4.2524682651622006e-05,9480,,
,9480,0.00017056168871931732,2
4.252380112834979e-05,9481,,
,9481,6.101845428929664e-05,2
4.252291960507758e-05,9482,,
,9482,7.472902507288381e-05,2
4.252203808180536e-05,9483,,
,9483,6.586356175830588e-05,2
4.252115655853315e-05,9484,,
,9484,5.3365900384960696e-05,2
4.252027503526093e-05,9485,,
,9485,4.763312972499989e-05,2
4.251939351198872e-05,9486,,
,9486,4.3470576201798394e-05,2
4.25185119887165e-05,9487,,
,9487,5.90025883866474e-05,2
4.251763046544429e-05,9488,,
,9488,3.2615196687402204e-05,2
4.251674894217207e-05,9489,,
,9489,0.00013159510854166,2
4.251586741889986e-05,9490,,
,9490,5.3141004173085093e-05,2
4.251498589562765e-05,9491,,
,9491,5.3791784011991695e-05,2
4.251410437235544e-05,9492,,
,9492,5.5770520702935755e-05,2
4.251322284908322e-05,9493,,
,9493,6.928867514943704e-05,2
4.251234132581101e-05,9494,,
,9494,5.1819752115989104e-05,2
4.251145980253879e-05,9495,,
,9495,4.592104960465804e-05,2
4.251057827926658e-05,9496,,
,9496,4.116730997338891e-05,2
4.250969675599436e-05,9497,,
,9497,6.71444067847915e-05,2
4.250881523272214e-05,9498,,
,9498,3.674060644698329e-05,2
4.250793370944993e-05,9499,,
,9499,4.771380918100476e-05,2
4.2507052186177713e-05,9500,,
,9500,5.468708332045935e-05,2
4.25061706629055e-05,9501,,
,9501,5.06224823766388e-05,2
4.2505289139633284e-05,9502,,
,9502,5.4339678172254935e-05,2
4.250440761636107e-05,9503,,
,9503,4.042444925289601e-05,2
4.2503526093088855e-05,9504,,
,9504,4.569954035105184e-05,2
4.2502644569816644e-05,9505,,
,9505,5.108587720314972e-05,2
4.250176304654443e-05,9506,,
,9506,0.00011594490933930501,2
4.250088152327222e-05,9507,,
,9507,3.705473864101805e-05,2
4.25e-05,9508,,
,9508,4.726458791992627e-05,2
4.249911847672779e-05,9509,,
,9509,4.597836232278496e-05,2
4.2498236953455574e-05,9510,,
,9510,0.00010570743324933574,2
4.249735543018336e-05,9511,,
,9511,8.739037730265409e-05,2
4.2496473906911144e-05,9512,,
,9512,5.31849691469688e-05,2
4.249559238363893e-05,9513,,
,9513,0.0001813526905607432,2
4.2494710860366715e-05,9514,,
,9514,3.624725286499597e-05,2
4.2493829337094504e-05,9515,,
,9515,4.944573083776049e-05,2
4.2492947813822286e-05,9516,,
,9516,4.449906191439368e-05,2
4.249206629055007e-05,9517,,
,9517,3.6199151509208605e-05,2
4.249118476727786e-05,9518,,
,9518,3.59827172360383e-05,2
4.249030324400564e-05,9519,,
,9519,5.316882015904412e-05,2
4.248942172073343e-05,9520,,
,9520,4.6679335355293006e-05,2
4.2488540197461216e-05,9521,,
,9521,0.0001881628268165514,2
4.2487658674189005e-05,9522,,
,9522,4.057268597534858e-05,2
4.248677715091679e-05,9523,,
,9523,4.088848436367698e-05,2
4.2485895627644576e-05,9524,,
,9524,4.1577550291549414e-05,2
4.248501410437236e-05,9525,,
,9525,3.659629510366358e-05,2
4.2484132581100146e-05,9526,,
,9526,3.114875653409399e-05,2
4.248325105782793e-05,9527,,
,9527,3.606764948926866e-05,2
4.248236953455572e-05,9528,,
,9528,4.7892699512885883e-05,2
4.24814880112835e-05,9529,,
,9529,4.510225699050352e-05,2
4.248060648801129e-05,9530,,
,9530,3.9358012145385146e-05,2
4.247972496473907e-05,9531,,
,9531,0.00010377714352216572,2
4.247884344146686e-05,9532,,
,9532,5.355399480322376e-05,2
4.247796191819464e-05,9533,,
,9533,9.041436715051532e-05,2
4.247708039492243e-05,9534,,
,9534,4.2439758544787765e-05,2
4.247619887165021e-05,9535,,
,9535,3.822255166596733e-05,2
4.2475317348378e-05,9536,,
,9536,3.341865885886364e-05,2
4.247443582510578e-05,9537,,
,9537,3.311639738967642e-05,2
4.247355430183357e-05,9538,,
,9538,4.9626945838099346e-05,2
4.247267277856136e-05,9539,,
,9539,9.571811824571341e-05,2
4.247179125528914e-05,9540,,
,9540,4.707165862782858e-05,2
4.247090973201693e-05,9541,,
,9541,3.07569898723159e-05,2
4.247002820874471e-05,9542,,
,9542,3.8702528399880975e-05,2
4.24691466854725e-05,9543,,
,9543,0.00011968222679570317,2
4.246826516220028e-05,9544,,
,9544,3.0840805266052485e-05,2
4.246738363892807e-05,9545,,
,9545,4.667212488129735e-05,2
4.2466502115655853e-05,9546,,
,9546,3.533718336257152e-05,2
4.246562059238364e-05,9547,,
,9547,4.975499541615136e-05,2
4.2464739069111424e-05,9548,,
,9548,6.122494232840836e-05,2
4.246385754583921e-05,9549,,
,9549,4.8642610636306927e-05,2
4.2462976022566995e-05,9550,,
,9550,3.424503665883094e-05,2
4.2462094499294784e-05,9551,,
,9551,6.25522225163877e-05,2
4.2461212976022566e-05,9552,,
,9552,5.414358383859508e-05,2
4.2460331452750354e-05,9553,,
,9553,3.8280013541225344e-05,2
4.245944992947814e-05,9554,,
,9554,3.4418517316225916e-05,2
4.245856840620593e-05,9555,,
,9555,4.528682620730251e-05,2
4.2457686882933714e-05,9556,,
,9556,5.38609383511357e-05,2
4.2456805359661496e-05,9557,,
,9557,5.6813958508428186e-05,2
4.2455923836389285e-05,9558,,
,9558,3.2699168514227495e-05,2
4.2455042313117066e-05,9559,,
,9559,4.857168096350506e-05,2
4.2454160789844855e-05,9560,,
,9560,3.5462559026200324e-05,2
4.245327926657264e-05,9561,,
,9561,3.7467016227310523e-05,2
4.2452397743300426e-05,9562,,
,9562,4.4652926590060815e-05,2
4.245151622002821e-05,9563,,
,9563,6.01505053055007e-05,2
4.2450634696756e-05,9564,,
,9564,4.8902562411967665e-05,2
4.244975317348378e-05,9565,,
,9565,7.563100371044129e-05,2
4.244887165021157e-05,9566,,
,9566,3.259958975831978e-05,2
4.244799012693935e-05,9567,,
,9567,3.678570647025481e-05,2
4.244710860366714e-05,9568,,
,9568,6.908449722686782e-05,2
4.244622708039493e-05,9569,,
,9569,5.564700040849857e-05,2
4.244534555712271e-05,9570,,
,9570,3.0270633942564018e-05,2
4.24444640338505e-05,9571,,
,9571,3.1083665817277506e-05,2
4.2443582510578286e-05,9572,,
,9572,3.938731242669746e-05,2
4.244270098730607e-05,9573,,
,9573,0.00022931471175979823,2
4.244181946403386e-05,9574,,
,9574,9.09551017684862e-05,2
4.244093794076164e-05,9575,,
,9575,3.662196468212642e-05,2
4.244005641748942e-05,9576,,
,9576,4.246912430971861e-05,2
4.243917489421721e-05,9577,,
,9577,6.980715988902375e-05,2
4.243829337094499e-05,9578,,
,9578,3.911738531314768e-05,2
4.243741184767278e-05,9579,,
,9579,3.688179640448652e-05,2
4.243653032440056e-05,9580,,
,9580,3.2350915716961026e-05,2
4.243564880112835e-05,9581,,
,9581,7.51413608668372e-05,2
4.243476727785613e-05,9582,,
,9582,3.7494610296562314e-05,2
4.243388575458392e-05,9583,,
,9583,3.395530075067654e-05,2
4.2433004231311704e-05,9584,,
,9584,0.00011273664858890697,2
4.243212270803949e-05,9585,,
,9585,5.4268264648271725e-05,2
4.243124118476728e-05,9586,,
,9586,0.00017968595784623176,2
4.243035966149507e-05,9587,,
,9587,0.0001224222214659676,2
4.242947813822285e-05,9588,,
,9588,3.6169378290651366e-05,2
4.242859661495064e-05,9589,,
,9589,2.6006664484157227e-05,2
4.242771509167842e-05,9590,,
,9590,4.698088378063403e-05,2
4.242683356840621e-05,9591,,
,9591,4.2084364395122975e-05,2
4.2425952045133993e-05,9592,,
,9592,6.931936513865367e-05,2
4.242507052186178e-05,9593,,
,9593,4.317551793064922e-05,2
4.2424188998589564e-05,9594,,
,9594,2.990128268720582e-05,2
4.242330747531735e-05,9595,,
,9595,3.402820220799185e-05,2
4.2422425952045135e-05,9596,,
,9596,4.929262286168523e-05,2
4.242154442877292e-05,9597,,
,9597,7.072924199746922e-05,2
4.2420662905500706e-05,9598,,
,9598,3.987963282270357e-05,2
4.241978138222849e-05,9599,,
,9599,3.346689118188806e-05,2
4.2418899858956276e-05,9600,,
,9600,3.349206963321194e-05,2
4.2418018335684065e-05,9601,,
,9601,7.523433305323124e-05,2
4.2417136812411854e-05,9602,,
,9602,3.9445414586225525e-05,2
4.2416255289139636e-05,9603,,
,9603,5.138712367624976e-05,2
4.2415373765867425e-05,9604,,
,9604,4.551082383841276e-05,2
4.2414492242595206e-05,9605,,
,9605,4.6820638090139255e-05,2
4.2413610719322995e-05,9606,,
,9606,3.806212043855339e-05,2
4.241272919605078e-05,9607,,
,9607,3.783790089073591e-05,2
4.2411847672778566e-05,9608,,
,9608,4.380564860184677e-05,2
4.241096614950635e-05,9609,,
,9609,3.544232458807528e-05,2
4.241008462623414e-05,9610,,
,9610,4.034832454635762e-05,2
4.240920310296192e-05,9611,,
,9611,8.326179522555321e-05,2
4.240832157968971e-05,9612,,
,9612,3.5995803045807406e-05,2
4.240744005641749e-05,9613,,
,9613,0.00023398884513881058,2
4.240655853314528e-05,9614,,
,9614,4.433785943547264e-05,2
4.240567700987306e-05,9615,,
,9615,4.046982940053567e-05,2
4.240479548660085e-05,9616,,
,9616,4.682423241320066e-05,2
4.240391396332864e-05,9617,,
,9617,5.2467268687905744e-05,2
4.240303244005642e-05,9618,,
,9618,3.329066021251492e-05,2
4.240215091678421e-05,9619,,
,9619,6.158623000374064e-05,2
4.240126939351199e-05,9620,,
,9620,7.400244794553146e-05,2
4.240038787023978e-05,9621,,
,9621,4.375874777906574e-05,2
4.239950634696756e-05,9622,,
,9622,4.996079223928973e-05,2
4.239862482369535e-05,9623,,
,9623,8.733656432013959e-05,2
4.239774330042313e-05,9624,,
,9624,3.322814154671505e-05,2
4.239686177715092e-05,9625,,
,9625,3.461125015746802e-05,2
4.23959802538787e-05,9626,,
,9626,2.9893737519159913e-05,2
4.239509873060649e-05,9627,,
,9627,4.093992174603045e-05,2
4.239421720733427e-05,9628,,
,9628,3.658862260635942e-05,2
4.239333568406206e-05,9629,,
,9629,2.966855390695855e-05,2
4.2392454160789844e-05,9630,,
,9630,3.196098987245932e-05,2
4.239157263751763e-05,9631,,
,9631,3.344746437505819e-05,2
4.2390691114245415e-05,9632,,
,9632,7.646912126801908e-05,2
4.23898095909732e-05,9633,,
,9633,5.331369175110012e-05,2
4.238892806770099e-05,9634,,
,9634,3.065980490646325e-05,2
4.2388046544428774e-05,9635,,
,9635,3.3829317544586957e-05,2
4.238716502115656e-05,9636,,
,9636,3.479785664239898e-05,2
4.2386283497884345e-05,9637,,
,9637,3.503078187350184e-05,2
4.2385401974612133e-05,9638,,
,9638,3.104107599938288e-05,2
4.2384520451339915e-05,9639,,
,9639,3.8225796743063256e-05,2
4.2383638928067704e-05,9640,,
,9640,3.95267634303309e-05,2
4.2382757404795486e-05,9641,,
,9641,6.818704423494637e-05,2
4.2381875881523275e-05,9642,,
,9642,0.0006752279005013406,2
4.238099435825106e-05,9643,,
,9643,7.546990673290566e-05,2
4.2380112834978846e-05,9644,,
,9644,3.536524673108943e-05,2
4.237923131170663e-05,9645,,
,9645,4.745976548292674e-05,2
4.2378349788434416e-05,9646,,
,9646,4.064401218784042e-05,2
4.23774682651622e-05,9647,,
,9647,3.4200125810457394e-05,2
4.237658674188999e-05,9648,,
,9648,3.332955748192035e-05,2
4.2375705218617776e-05,9649,,
,9649,3.158863910357468e-05,2
4.2374823695345565e-05,9650,,
,9650,4.148872540099546e-05,2
4.2373942172073347e-05,9651,,
,9651,3.5507415304891765e-05,2
4.2373060648801135e-05,9652,,
,9652,3.325385841890238e-05,2
4.237217912552892e-05,9653,,
,9653,4.09552849305328e-05,2
4.2371297602256706e-05,9654,,
,9654,3.2908443245105445e-05,2
4.237041607898449e-05,9655,,
,9655,8.40721040731296e-05,2
4.236953455571227e-05,9656,,
,9656,5.135069295647554e-05,2
4.236865303244006e-05,9657,,
,9657,3.509890302666463e-05,2
4.236777150916784e-05,9658,,
,9658,3.6453573557082564e-05,2
4.236688998589563e-05,9659,,
,9659,3.3141524909297004e-05,2
4.236600846262341e-05,9660,,
,9660,4.586197974276729e-05,2
4.23651269393512e-05,9661,,
,9661,0.00021399679826572537,2
4.236424541607898e-05,9662,,
,9662,3.4867680369643494e-05,2
4.236336389280677e-05,9663,,
,9663,5.310830601956695e-05,2
4.236248236953456e-05,9664,,
,9664,2.9900756999268197e-05,2
4.236160084626234e-05,9665,,
,9665,0.00012572699051816016,2
4.236071932299013e-05,9666,,
,9666,4.5788132410962135e-05,2
4.235983779971792e-05,9667,,
,9667,4.6970744733698666e-05,2
4.23589562764457e-05,9668,,
,9668,4.431385968928225e-05,2
4.235807475317349e-05,9669,,
,9669,2.655347816471476e-05,2
4.235719322990127e-05,9670,,
,9670,4.5747114199912176e-05,2
4.235631170662906e-05,9671,,
,9671,3.76507559849415e-05,2
4.235543018335684e-05,9672,,
,9672,4.1835697629721835e-05,2
4.235454866008463e-05,9673,,
,9673,0.00010514752648305148,2
4.235366713681241e-05,9674,,
,9674,4.679440098698251e-05,2
4.2352785613540195e-05,9675,,
,9675,3.3575775887584314e-05,2
4.2351904090267984e-05,9676,,
,9676,7.502838707296178e-05,2
4.2351022566995766e-05,9677,,
,9677,4.6943427150836214e-05,2
4.2350141043723555e-05,9678,,
,9678,2.972050424432382e-05,2
4.2349259520451337e-05,9679,,
,9679,3.743003981071524e-05,2
4.2348377997179125e-05,9680,,
,9680,3.4277993108844385e-05,2
4.2347496473906914e-05,9681,,
,9681,0.0003745720023289323,2
4.23466149506347e-05,9682,,
,9682,5.104018418933265e-05,2
4.2345733427362485e-05,9683,,
,9683,4.5906479499535635e-05,2
4.2344851904090273e-05,9684,,
,9684,4.379425445222296e-05,2
4.2343970380818055e-05,9685,,
,9685,3.1594296160619706e-05,2
4.2343088857545844e-05,9686,,
,9686,3.562694837455638e-05,2
4.2342207334273626e-05,9687,,
,9687,4.0521910705138e-05,2
4.2341325811001415e-05,9688,,
,9688,5.482377309817821e-05,2
4.23404442877292e-05,9689,,
,9689,4.052635995321907e-05,2
4.2339562764456986e-05,9690,,
,9690,6.731494067935273e-05,2
4.233868124118477e-05,9691,,
,9691,3.181387000950053e-05,2
4.2337799717912556e-05,9692,,
,9692,4.0954702853923663e-05,2
4.233691819464034e-05,9693,,
,9693,3.542677222867496e-05,2
4.233603667136813e-05,9694,,
,9694,3.065052442252636e-05,2
4.233515514809591e-05,9695,,
,9695,3.2457683118991554e-05,2
4.23342736248237e-05,9696,,
,9696,3.960051617468707e-05,2
4.2333392101551487e-05,9697,,
,9697,6.709247099934146e-05,2
4.233251057827927e-05,9698,,
,9698,6.9518166128546e-05,2
4.233162905500706e-05,9699,,
,9699,0.00012948985386174172,2
4.233074753173484e-05,9700,,
,9700,3.433742676861584e-05,2
4.232986600846263e-05,9701,,
,9701,3.4277265513082966e-05,2
4.232898448519041e-05,9702,,
,9702,3.7280391552485526e-05,2
4.23281029619182e-05,9703,,
,9703,3.65321830031462e-05,2
4.232722143864598e-05,9704,,
,9704,4.832865306525491e-05,2
4.232633991537377e-05,9705,,
,9705,2.851969657058362e-05,2
4.232545839210155e-05,9706,,
,9706,3.6407749576028436e-05,2
4.232457686882934e-05,9707,,
,9707,3.29645408783108e-05,2
4.232369534555712e-05,9708,,
,9708,3.264379483880475e-05,2
4.232281382228491e-05,9709,,
,9709,3.429932621656917e-05,2
4.232193229901269e-05,9710,,
,9710,7.750705117359757e-05,2
4.232105077574048e-05,9711,,
,9711,3.574561924324371e-05,2
4.232016925246827e-05,9712,,
,9712,0.0005783482920378447,2
4.231928772919605e-05,9713,,
,9713,3.178336191922426e-05,2
4.231840620592384e-05,9714,,
,9714,3.276415009167977e-05,2
4.231752468265162e-05,9715,,
,9715,2.8737324100802653e-05,2
4.231664315937941e-05,9716,,
,9716,8.957078534876928e-05,2
4.2315761636107194e-05,9717,,
,9717,3.7847989005967975e-05,2
4.231488011283498e-05,9718,,
,9718,9.045384649652988e-05,2
4.2313998589562764e-05,9719,,
,9719,5.631291787722148e-05,2
4.231311706629055e-05,9720,,
,9720,2.6213614546577446e-05,2
4.2312235543018335e-05,9721,,
,9721,5.183648318052292e-05,2
4.2311354019746124e-05,9722,,
,9722,0.0020282743498682976,2
4.2310472496473906e-05,9723,,
,9723,0.00021018917323090136,2
4.2309590973201695e-05,9724,,
,9724,4.340415762271732e-05,2
4.2308709449929477e-05,9725,,
,9725,3.3506476029288024e-05,2
4.2307827926657265e-05,9726,,
,9726,3.393787483219057e-05,2
4.230694640338505e-05,9727,,
,9727,4.963991159456782e-05,2
4.2306064880112836e-05,9728,,
,9728,0.00021009384363424033,2
4.2305183356840625e-05,9729,,
,9729,8.800529030850157e-05,2
4.2304301833568414e-05,9730,,
,9730,0.0002509307814761996,2
4.2303420310296195e-05,9731,,
,9731,0.00013452841085381806,2
4.2302538787023984e-05,9732,,
,9732,5.917674207012169e-05,2
4.2301657263751766e-05,9733,,
,9733,0.00010709118942031637,2
4.230077574047955e-05,9734,,
,9734,3.554884096956812e-05,2
4.229989421720734e-05,9735,,
,9735,6.420208228519186e-05,2
4.229901269393512e-05,9736,,
,9736,3.8077880162745714e-05,2
4.229813117066291e-05,9737,,
,9737,4.790839011548087e-05,2
4.229724964739069e-05,9738,,
,9738,3.416202889638953e-05,2
4.229636812411848e-05,9739,,
,9739,9.810819756239653e-05,2
4.229548660084626e-05,9740,,
,9740,3.165856469422579e-05,2
4.229460507757405e-05,9741,,
,9741,4.195162546238862e-05,2
4.229372355430183e-05,9742,,
,9742,0.0005211920361034572,2
4.229284203102962e-05,9743,,
,9743,3.813319926848635e-05,2
4.229196050775741e-05,9744,,
,9744,0.0002665166975930333,2
4.22910789844852e-05,9745,,
,9745,5.238151061348617e-05,2
