learning_rate,step,training_loss,epoch
,807,0.009467994794249535,0
4.9424053104256154e-05,808,,
,808,0.05261695012450218,0
4.942323961994013e-05,809,,
,809,0.026473965495824814,0
4.9422426135624104e-05,810,,
,810,0.020758185535669327,0
4.942161265130808e-05,811,,
,811,0.006842415314167738,0
4.942079916699206e-05,812,,
,812,0.042173393070697784,0
4.941998568267604e-05,813,,
,813,0.033216413110494614,0
4.941917219836002e-05,814,,
,814,0.027474181726574898,0
4.9418358714044e-05,815,,
,815,0.03594937175512314,0
4.9417545229727975e-05,816,,
,816,0.04209921881556511,0
4.941673174541195e-05,817,,
,817,0.021949555724859238,0
4.9415918261095926e-05,818,,
,818,0.017410555854439735,0
4.941510477677991e-05,819,,
,819,0.011889430694282055,0
4.941429129246388e-05,820,,
,820,0.026716604828834534,0
4.941347780814786e-05,821,,
,821,0.015695784240961075,0
4.941266432383184e-05,822,,
,822,0.03668782860040665,0
4.941185083951582e-05,823,,
,823,0.03073892742395401,0
4.9411037355199797e-05,824,,
,824,0.01632317528128624,0
4.941022387088377e-05,825,,
,825,0.017286304384469986,0
4.9409410386567754e-05,826,,
,826,0.08863417059183121,0
4.9408596902251725e-05,827,,
,827,0.006776672787964344,0
4.9407783417935704e-05,828,,
,828,0.033575497567653656,0
4.940696993361968e-05,829,,
,829,0.011806055903434753,0
4.940615644930366e-05,830,,
,830,0.00826972909271717,0
4.940534296498764e-05,831,,
,831,0.022988133132457733,0
4.940452948067161e-05,832,,
,832,0.009185461327433586,0
4.940371599635559e-05,833,,
,833,0.02957465872168541,0
4.9402902512039575e-05,834,,
,834,0.01168808527290821,0
4.940208902772355e-05,835,,
,835,0.01014526467770338,0
4.9401275543407525e-05,836,,
,836,0.024928417056798935,0
4.9400462059091504e-05,837,,
,837,0.026329027488827705,0
4.939964857477548e-05,838,,
,838,0.009138188324868679,0
4.939883509045946e-05,839,,
,839,0.012214111164212227,0
4.939802160614343e-05,840,,
,840,0.008333577774465084,0
4.939720812182742e-05,841,,
,841,0.020498337224125862,0
4.939639463751139e-05,842,,
,842,0.005568235646933317,0
4.939558115319537e-05,843,,
,843,0.009758662432432175,0
4.9394767668879347e-05,844,,
,844,0.0038968625012785196,0
4.9393954184563325e-05,845,,
,845,0.0074208942241966724,0
4.9393140700247304e-05,846,,
,846,0.022349417209625244,0
4.9392327215931275e-05,847,,
,847,0.07027437537908554,0
4.939151373161526e-05,848,,
,848,0.005433376412838697,0
4.939070024729923e-05,849,,
,849,0.030318252742290497,0
4.938988676298321e-05,850,,
,850,0.006454994436353445,0
4.938907327866719e-05,851,,
,851,0.005816255696117878,0
4.938825979435117e-05,852,,
,852,0.044430721551179886,0
4.9387446310035146e-05,853,,
,853,0.06258507817983627,0
4.938663282571912e-05,854,,
,854,0.00813403632491827,0
4.9385819341403103e-05,855,,
,855,0.018239052966237068,0
4.938500585708708e-05,856,,
,856,0.006391474977135658,0
4.9384192372771054e-05,857,,
,857,0.015853095799684525,0
4.938337888845503e-05,858,,
,858,0.007907744497060776,0
4.938256540413901e-05,859,,
,859,0.07509998977184296,0
4.938175191982299e-05,860,,
,860,0.006421011872589588,0
4.938093843550697e-05,861,,
,861,0.0066258651204407215,0
4.938012495119094e-05,862,,
,862,0.007248131558299065,0
4.9379311466874925e-05,863,,
,863,0.020514097064733505,0
4.9378497982558897e-05,864,,
,864,0.04351218789815903,0
4.9377684498242875e-05,865,,
,865,0.010051398538053036,0
4.9376871013926854e-05,866,,
,866,0.022348690778017044,0
4.937605752961083e-05,867,,
,867,0.022747710347175598,0
4.937524404529481e-05,868,,
,868,0.026115072891116142,0
4.937443056097878e-05,869,,
,869,0.046963322907686234,0
4.937361707666277e-05,870,,
,870,0.0069960663095116615,0
4.9372803592346746e-05,871,,
,871,0.00652560917660594,0
4.937199010803072e-05,872,,
,872,0.018947945907711983,0
4.9371176623714696e-05,873,,
,873,0.03170828893780708,0
4.9370363139398675e-05,874,,
,874,0.01708715222775936,0
4.9369549655082653e-05,875,,
,875,0.011785352602601051,0
4.9368736170766625e-05,876,,
,876,0.006035779602825642,0
4.936792268645061e-05,877,,
,877,0.008615132421255112,0
4.936710920213459e-05,878,,
,878,0.01143552828580141,0
4.936629571781856e-05,879,,
,879,0.008137524127960205,0
4.936548223350254e-05,880,,
,880,0.01809796504676342,0
4.936466874918652e-05,881,,
,881,0.011163697578012943,0
4.9363855264870496e-05,882,,
,882,0.08109220862388611,0
4.9363041780554475e-05,883,,
,883,0.007964050397276878,0
4.9362228296238446e-05,884,,
,884,0.005618514493107796,0
4.936141481192243e-05,885,,
,885,0.005740214604884386,0
4.9360601327606404e-05,886,,
,886,0.006055259145796299,0
4.935978784329038e-05,887,,
,887,0.012476579286158085,0
4.935897435897436e-05,888,,
,888,0.00758568337187171,0
4.935816087465834e-05,889,,
,889,0.03142553195357323,0
4.935734739034232e-05,890,,
,890,0.010596845299005508,0
4.935653390602629e-05,891,,
,891,0.022656451910734177,0
4.9355720421710275e-05,892,,
,892,0.03300144150853157,0
4.935490693739425e-05,893,,
,893,0.06451690196990967,0
4.9354093453078225e-05,894,,
,894,0.005038614850491285,0
4.93532799687622e-05,895,,
,895,0.007918688468635082,0
4.935246648444618e-05,896,,
,896,0.0060117836110293865,0
4.935165300013016e-05,897,,
,897,0.027529051527380943,0
4.935083951581414e-05,898,,
,898,0.009610212408006191,0
4.935002603149812e-05,899,,
,899,0.019940964877605438,0
4.9349212547182096e-05,900,,
,900,0.005558555945754051,0
4.934839906286607e-05,901,,
,901,0.059123553335666656,0
4.9347585578550046e-05,902,,
,902,0.01157862413674593,0
4.9346772094234025e-05,903,,
,903,0.06928987801074982,0
4.9345958609918e-05,904,,
,904,0.050391893833875656,0
4.934514512560198e-05,905,,
,905,0.00975277740508318,0
4.9344331641285953e-05,906,,
,906,0.019905326887965202,0
4.934351815696994e-05,907,,
,907,0.008521532639861107,0
4.934270467265391e-05,908,,
,908,0.024325992912054062,0
4.934189118833789e-05,909,,
,909,0.0217738077044487,0
4.934107770402187e-05,910,,
,910,0.016077795997262,0
4.9340264219705846e-05,911,,
,911,0.022701002657413483,0
4.9339450735389825e-05,912,,
,912,0.011591671966016293,0
4.9338637251073796e-05,913,,
,913,0.030476631596684456,0
4.933782376675778e-05,914,,
,914,0.05797051265835762,0
4.933701028244176e-05,915,,
,915,0.010448371060192585,0
4.933619679812573e-05,916,,
,916,0.008157950825989246,0
4.933538331380971e-05,917,,
,917,0.011029939167201519,0
4.933456982949369e-05,918,,
,918,0.011598131619393826,0
4.933375634517767e-05,919,,
,919,0.012805303558707237,0
4.9332942860861646e-05,920,,
,920,0.024764327332377434,0
4.9332129376545624e-05,921,,
,921,0.056961167603731155,0
4.93313158922296e-05,922,,
,922,0.010561621747910976,0
4.9330502407913575e-05,923,,
,923,0.016167938709259033,0
4.932968892359755e-05,924,,
,924,0.006267616990953684,0
4.932887543928154e-05,925,,
,925,0.01679195836186409,0
4.932806195496551e-05,926,,
,926,0.019026581197977066,0
4.932724847064949e-05,927,,
,927,0.012071921490132809,0
4.932643498633347e-05,928,,
,928,0.01645028032362461,0
4.9325621502017446e-05,929,,
,929,0.02801595628261566,0
4.9324808017701424e-05,930,,
,930,0.11597798019647598,0
4.9323994533385396e-05,931,,
,931,0.005681195296347141,0
4.932318104906938e-05,932,,
,932,0.005606855731457472,0
4.932236756475335e-05,933,,
,933,0.02691868133842945,0
4.932155408043733e-05,934,,
,934,0.005993807688355446,0
4.93207405961213e-05,935,,
,935,0.007432115729898214,0
4.931992711180529e-05,936,,
,936,0.020199967548251152,0
4.931911362748927e-05,937,,
,937,0.007059559226036072,0
4.931830014317324e-05,938,,
,938,0.013654278591275215,0
4.931748665885722e-05,939,,
,939,0.0031886242795735598,0
4.9316673174541196e-05,940,,
,940,0.0707588642835617,0
4.9315859690225174e-05,941,,
,941,0.0075396578758955,0
4.931504620590915e-05,942,,
,942,0.00970993097871542,0
4.931423272159313e-05,943,,
,943,0.00797757226973772,0
4.931341923727711e-05,944,,
,944,0.006916539277881384,0
4.931260575296108e-05,945,,
,945,0.008137260563671589,0
4.931179226864506e-05,946,,
,946,0.008800562471151352,0
4.9310978784329045e-05,947,,
,947,0.020477624610066414,0
4.931016530001302e-05,948,,
,948,0.0054725599475204945,0
4.9309351815696996e-05,949,,
,949,0.022382542490959167,0
4.9308538331380974e-05,950,,
,950,0.02811446785926819,0
4.930772484706495e-05,951,,
,951,0.006289184559136629,0
4.930691136274893e-05,952,,
,952,0.021661583334207535,0
4.93060978784329e-05,953,,
,953,0.0038773620035499334,0
4.930528439411689e-05,954,,
,954,0.07145588845014572,0
4.930447090980086e-05,955,,
,955,0.021936940029263496,0
4.930365742548484e-05,956,,
,956,0.025241781026124954,0
4.930284394116882e-05,957,,
,957,0.005705231335014105,0
4.9302030456852796e-05,958,,
,958,0.023002250120043755,0
4.9301216972536774e-05,959,,
,959,0.005842386744916439,0
4.9300403488220746e-05,960,,
,960,0.02871372364461422,0
4.9299590003904724e-05,961,,
,961,0.04344501718878746,0
4.929877651958871e-05,962,,
,962,0.004372003488242626,0
4.929796303527268e-05,963,,
,963,0.02861671894788742,0
4.929714955095666e-05,964,,
,964,0.023298779502511024,0
4.929633606664064e-05,965,,
,965,0.006727135274559259,0
4.929552258232462e-05,966,,
,966,0.032684002071619034,0
4.929470909800859e-05,967,,
,967,0.017243217676877975,0
4.929389561369257e-05,968,,
,968,0.01607065461575985,0
4.929308212937655e-05,969,,
,969,0.03472905606031418,0
4.9292268645060524e-05,970,,
,970,0.007063647732138634,0
4.92914551607445e-05,971,,
,971,0.00498155364766717,0
4.929064167642848e-05,972,,
,972,0.007351477164775133,0
4.928982819211246e-05,973,,
,973,0.011586043052375317,0
4.928901470779644e-05,974,,
,974,0.011244858615100384,0
4.928820122348041e-05,975,,
,975,0.007102321367710829,0
4.9287387739164395e-05,976,,
,976,0.006318535655736923,0
4.928657425484837e-05,977,,
,977,0.01790556311607361,0
4.9285760770532346e-05,978,,
,978,0.036426376551389694,0
4.9284947286216324e-05,979,,
,979,0.020097855478525162,0
4.92841338019003e-05,980,,
,980,0.008433367125689983,0
4.928332031758428e-05,981,,
,981,0.018649503588676453,0
4.928250683326825e-05,982,,
,982,0.027807030826807022,0
4.928169334895224e-05,983,,
,983,0.004069034475833178,0
4.928087986463622e-05,984,,
,984,0.022768093273043633,0
4.928006638032019e-05,985,,
,985,0.0071460185572505,0
4.927925289600417e-05,986,,
,986,0.023965533822774887,0
4.9278439411688145e-05,987,,
,987,0.03450687229633331,0
4.9277625927372124e-05,988,,
,988,0.00934524741023779,0
4.92768124430561e-05,989,,
,989,0.007238852791488171,0
4.9275998958740074e-05,990,,
,990,0.016903791576623917,0
4.927518547442406e-05,991,,
,991,0.05613821744918823,0
4.927437199010803e-05,992,,
,992,0.017332900315523148,0
4.927355850579201e-05,993,,
,993,0.03935709223151207,0
4.927274502147599e-05,994,,
,994,0.0037486215587705374,0
4.927193153715997e-05,995,,
,995,0.004915283992886543,0
4.9271118052843945e-05,996,,
,996,0.01743408292531967,0
4.927030456852792e-05,997,,
,997,0.04284638166427612,0
4.92694910842119e-05,998,,
,998,0.029853351414203644,0
4.9268677599895874e-05,999,,
,999,0.02425909787416458,0
4.926786411557985e-05,1000,,
,1000,0.03192347288131714,0
4.926705063126383e-05,1001,,
,1001,0.02703537419438362,0
4.926623714694781e-05,1002,,
,1002,0.009697926230728626,0
4.926542366263179e-05,1003,,
,1003,0.014733283780515194,0
4.926461017831576e-05,1004,,
,1004,0.022936910390853882,0
4.9263796693999745e-05,1005,,
,1005,0.011190722696483135,0
4.9262983209683724e-05,1006,,
,1006,0.01943104900419712,0
4.9262169725367695e-05,1007,,
,1007,0.013511376455426216,0
4.9261356241051674e-05,1008,,
,1008,0.017219029366970062,0
4.926054275673565e-05,1009,,
,1009,0.0035558962263166904,0
4.925972927241963e-05,1010,,
,1010,0.013763099908828735,0
4.925891578810361e-05,1011,,
,1011,0.006546910852193832,0
4.925810230378758e-05,1012,,
,1012,0.04494275897741318,0
4.9257288819471566e-05,1013,,
,1013,0.005166735500097275,0
4.925647533515554e-05,1014,,
,1014,0.009419268928468227,0
4.925566185083952e-05,1015,,
,1015,0.008263432420790195,0
4.9254848366523495e-05,1016,,
,1016,0.005185505375266075,0
4.9254034882207474e-05,1017,,
,1017,0.018724946305155754,0
4.925322139789145e-05,1018,,
,1018,0.02156812511384487,0
4.9252407913575424e-05,1019,,
,1019,0.007844953797757626,0
4.925159442925941e-05,1020,,
,1020,0.004949320573359728,0
4.925078094494339e-05,1021,,
,1021,0.005642158444970846,0
4.924996746062736e-05,1022,,
,1022,0.012124760076403618,0
4.924915397631134e-05,1023,,
,1023,0.06588164716959,0
4.9248340491995317e-05,1024,,
,1024,0.004938284866511822,0
4.9247527007679295e-05,1025,,
,1025,0.14067688584327698,0
4.924671352336327e-05,1026,,
,1026,0.030129820108413696,0
4.924590003904725e-05,1027,,
,1027,0.021439602598547935,0
4.924508655473123e-05,1028,,
,1028,0.005866328254342079,0
4.92442730704152e-05,1029,,
,1029,0.024119634181261063,0
4.924345958609918e-05,1030,,
,1030,0.011004635132849216,0
4.924264610178316e-05,1031,,
,1031,0.026198048144578934,0
4.924183261746714e-05,1032,,
,1032,0.03822711855173111,0
4.9241019133151116e-05,1033,,
,1033,0.026662835851311684,0
4.924020564883509e-05,1034,,
,1034,0.01017053797841072,0
4.9239392164519073e-05,1035,,
,1035,0.02406907081604004,0
4.9238578680203045e-05,1036,,
,1036,0.008821781724691391,0
4.9237765195887024e-05,1037,,
,1037,0.007004690356552601,0
4.9236951711571e-05,1038,,
,1038,0.007642006501555443,0
4.923613822725498e-05,1039,,
,1039,0.013935130089521408,0
4.923532474293896e-05,1040,,
,1040,0.004432781133800745,0
4.923451125862293e-05,1041,,
,1041,0.029806755483150482,0
4.9233697774306916e-05,1042,,
,1042,0.007441580295562744,0
4.9232884289990895e-05,1043,,
,1043,0.012335865758359432,0
4.9232070805674867e-05,1044,,
,1044,0.09100610017776489,0
4.9231257321358845e-05,1045,,
,1045,0.014897370710968971,0
4.9230443837042824e-05,1046,,
,1046,0.009740941226482391,0
4.92296303527268e-05,1047,,
,1047,0.009794989600777626,0
4.922881686841078e-05,1048,,
,1048,0.004872978199273348,0
4.922800338409476e-05,1049,,
,1049,0.016682688146829605,0
4.922718989977874e-05,1050,,
,1050,0.005353989545255899,0
4.922637641546271e-05,1051,,
,1051,0.015830891206860542,0
4.922556293114669e-05,1052,,
,1052,0.01753481663763523,0
4.9224749446830666e-05,1053,,
,1053,0.021199027076363564,0
4.9223935962514645e-05,1054,,
,1054,0.004311478231102228,0
4.9223122478198623e-05,1055,,
,1055,0.005048566497862339,0
4.92223089938826e-05,1056,,
,1056,0.03126503527164459,0
4.922149550956658e-05,1057,,
,1057,0.01824079640209675,0
4.922068202525055e-05,1058,,
,1058,0.028125079348683357,0
4.921986854093453e-05,1059,,
,1059,0.012408253736793995,0
4.9219055056618516e-05,1060,,
,1060,0.006939207203686237,0
4.921824157230249e-05,1061,,
,1061,0.006138790398836136,0
4.9217428087986466e-05,1062,,
,1062,0.05218460410833359,0
4.921661460367044e-05,1063,,
,1063,0.015088244341313839,0
4.921580111935442e-05,1064,,
,1064,0.0030094385147094727,0
4.92149876350384e-05,1065,,
,1065,0.008091125637292862,0
4.9214174150722374e-05,1066,,
,1066,0.004166305530816317,0
4.921336066640635e-05,1067,,
,1067,0.009009595029056072,0
4.921254718209033e-05,1068,,
,1068,0.01590082421898842,0
4.921173369777431e-05,1069,,
,1069,0.004497619345784187,0
4.921092021345829e-05,1070,,
,1070,0.0061920504085719585,0
4.9210106729142266e-05,1071,,
,1071,0.015327841974794865,0
4.9209293244826245e-05,1072,,
,1072,0.0762944296002388,0
4.9208479760510216e-05,1073,,
,1073,0.012794899754226208,0
4.9207666276194195e-05,1074,,
,1074,0.0069206478074193,0
4.920685279187818e-05,1075,,
,1075,0.04498373717069626,0
4.920603930756215e-05,1076,,
,1076,0.007128926459699869,0
4.920522582324613e-05,1077,,
,1077,0.0055188885889947414,0
4.920441233893011e-05,1078,,
,1078,0.007441116031259298,0
4.920359885461409e-05,1079,,
,1079,0.005562480539083481,0
4.9202785370298066e-05,1080,,
,1080,0.05150633677840233,0
4.920197188598204e-05,1081,,
,1081,0.06935901194810867,0
4.920115840166602e-05,1082,,
,1082,0.012363350950181484,0
4.9200344917349995e-05,1083,,
,1083,0.01204751618206501,0
4.919953143303397e-05,1084,,
,1084,0.009351816028356552,0
4.9198717948717945e-05,1085,,
,1085,0.005426961462944746,0
4.919790446440193e-05,1086,,
,1086,0.01729985699057579,0
4.919709098008591e-05,1087,,
,1087,0.018722839653491974,0
4.919627749576988e-05,1088,,
,1088,0.02748240903019905,0
4.919546401145386e-05,1089,,
,1089,0.018592877313494682,0
4.919465052713784e-05,1090,,
,1090,0.023873256519436836,0
4.9193837042821816e-05,1091,,
,1091,0.011005341075360775,0
4.9193023558505795e-05,1092,,
,1092,0.01361019816249609,0
4.919221007418977e-05,1093,,
,1093,0.00699175801128149,0
4.919139658987375e-05,1094,,
,1094,0.007643392775207758,0
4.919058310555772e-05,1095,,
,1095,0.010373133234679699,0
4.91897696212417e-05,1096,,
,1096,0.014666342176496983,0
4.918895613692569e-05,1097,,
,1097,0.01441236026585102,0
4.918814265260966e-05,1098,,
,1098,0.014511615969240665,0
4.918732916829364e-05,1099,,
,1099,0.011693074367940426,0
4.9186515683977616e-05,1100,,
,1100,0.021875085309147835,0
4.9185702199661594e-05,1101,,
,1101,0.00876925140619278,0
4.918488871534557e-05,1102,,
,1102,0.045715346932411194,0
4.9184075231029545e-05,1103,,
,1103,0.0036916325334459543,0
4.918326174671353e-05,1104,,
,1104,0.009360979311168194,0
4.91824482623975e-05,1105,,
,1105,0.012751639820635319,0
4.918163477808148e-05,1106,,
,1106,0.014856192283332348,0
4.918082129376546e-05,1107,,
,1107,0.02971947193145752,0
4.918000780944944e-05,1108,,
,1108,0.013262051157653332,0
4.9179194325133416e-05,1109,,
,1109,0.010072916746139526,0
4.917838084081739e-05,1110,,
,1110,0.027095206081867218,0
4.917756735650137e-05,1111,,
,1111,0.005770898889750242,0
4.917675387218535e-05,1112,,
,1112,0.005705381277948618,0
4.917594038786932e-05,1113,,
,1113,0.02003336139023304,0
4.91751269035533e-05,1114,,
,1114,0.1330370157957077,0
4.917431341923728e-05,1115,,
,1115,0.005456173326820135,0
4.917349993492126e-05,1116,,
,1116,0.015328718349337578,0
4.917268645060523e-05,1117,,
,1117,0.018780827522277832,0
4.917187296628921e-05,1118,,
,1118,0.013514373451471329,0
4.9171059481973194e-05,1119,,
,1119,0.08813837915658951,0
4.9170245997657166e-05,1120,,
,1120,0.005981185473501682,0
4.9169432513341144e-05,1121,,
,1121,0.021343791857361794,0
4.916861902902512e-05,1122,,
,1122,0.0049933576956391335,0
4.91678055447091e-05,1123,,
,1123,0.010547197423875332,0
4.916699206039308e-05,1124,,
,1124,0.03852064162492752,0
4.916617857607705e-05,1125,,
,1125,0.003288885112851858,0
4.916536509176104e-05,1126,,
,1126,0.007803513668477535,0
4.916455160744501e-05,1127,,
,1127,0.004708058200776577,0
4.916373812312899e-05,1128,,
,1128,0.0586773157119751,0
4.9162924638812966e-05,1129,,
,1129,0.0325382761657238,0
4.9162111154496944e-05,1130,,
,1130,0.026376118883490562,0
4.916129767018092e-05,1131,,
,1131,0.005895498674362898,0
4.9160484185864895e-05,1132,,
,1132,0.016289999708533287,0
4.915967070154888e-05,1133,,
,1133,0.018104933202266693,0
4.915885721723286e-05,1134,,
,1134,0.02757573500275612,0
4.915804373291683e-05,1135,,
,1135,0.004513440188020468,0
4.915723024860081e-05,1136,,
,1136,0.015344739891588688,0
4.915641676428479e-05,1137,,
,1137,0.005321789532899857,0
4.9155603279968766e-05,1138,,
,1138,0.0049137454479932785,0
4.9154789795652744e-05,1139,,
,1139,0.009689277037978172,0
4.9153976311336716e-05,1140,,
,1140,0.013297943398356438,0
4.91531628270207e-05,1141,,
,1141,0.06792893260717392,0
4.915234934270467e-05,1142,,
,1142,0.015774328261613846,0
4.915153585838865e-05,1143,,
,1143,0.013488939963281155,0
4.915072237407263e-05,1144,,
,1144,0.008241213858127594,0
4.914990888975661e-05,1145,,
,1145,0.007326595485210419,0
4.914909540544059e-05,1146,,
,1146,0.0016725006280466914,0
4.914828192112456e-05,1147,,
,1147,0.0030544826295226812,0
4.9147468436808544e-05,1148,,
,1148,0.02270319126546383,0
4.9146654952492516e-05,1149,,
,1149,0.003444081638008356,0
4.9145841468176494e-05,1150,,
,1150,0.003046580357477069,0
4.914502798386047e-05,1151,,
,1151,0.01475563645362854,0
4.914421449954445e-05,1152,,
,1152,0.057876091450452805,0
4.914340101522843e-05,1153,,
,1153,0.00362958456389606,0
4.91425875309124e-05,1154,,
,1154,0.052859578281641006,0
4.914177404659639e-05,1155,,
,1155,0.0050924173556268215,0
4.9140960562280365e-05,1156,,
,1156,0.003940712660551071,0
4.914014707796434e-05,1157,,
,1157,0.006515514105558395,0
4.9139333593648316e-05,1158,,
,1158,0.020253866910934448,0
4.9138520109332294e-05,1159,,
,1159,0.004479445982724428,0
4.913770662501627e-05,1160,,
,1160,0.0036186971701681614,0
4.913689314070025e-05,1161,,
,1161,0.021134203299880028,0
4.913607965638422e-05,1162,,
,1162,0.01745881885290146,0
4.913526617206821e-05,1163,,
,1163,0.02159416861832142,0
4.913445268775218e-05,1164,,
,1164,0.028464481234550476,0
4.913363920343616e-05,1165,,
,1165,0.020899850875139236,0
4.913282571912014e-05,1166,,
,1166,0.032043568789958954,0
4.9132012234804115e-05,1167,,
,1167,0.008340212516486645,0
4.9131198750488094e-05,1168,,
,1168,0.014153697527945042,0
4.9130385266172066e-05,1169,,
,1169,0.0033425074070692062,0
4.912957178185605e-05,1170,,
,1170,0.007746391464024782,0
4.912875829754003e-05,1171,,
,1171,0.07884591817855835,0
4.9127944813224e-05,1172,,
,1172,0.01782757043838501,0
4.912713132890798e-05,1173,,
,1173,0.026354128494858742,0
4.912631784459196e-05,1174,,
,1174,0.01688125915825367,0
4.912550436027594e-05,1175,,
,1175,0.003908902872353792,0
4.912469087595991e-05,1176,,
,1176,0.013438359834253788,0
4.9123877391643894e-05,1177,,
,1177,0.16381068527698517,0
4.912306390732787e-05,1178,,
,1178,0.0317816436290741,0
4.9122250423011844e-05,1179,,
,1179,0.009620207361876965,0
4.912143693869582e-05,1180,,
,1180,0.05552980676293373,0
4.91206234543798e-05,1181,,
,1181,0.01276776846498251,0
4.911980997006378e-05,1182,,
,1182,0.0086520966142416,0
4.911899648574776e-05,1183,,
,1183,0.010677973739802837,0
4.911818300143174e-05,1184,,
,1184,0.01157657615840435,0
4.9117369517115715e-05,1185,,
,1185,0.035603780299425125,0
4.911655603279969e-05,1186,,
,1186,0.01420730073004961,0
4.9115742548483665e-05,1187,,
,1187,0.0075607881881296635,0
4.911492906416765e-05,1188,,
,1188,0.01653136871755123,0
4.911411557985162e-05,1189,,
,1189,0.003243720158934593,0
4.91133020955356e-05,1190,,
,1190,0.011540093459188938,0
4.911248861121957e-05,1191,,
,1191,0.02182200364768505,0
4.911167512690356e-05,1192,,
,1192,0.003915305715054274,0
4.9110861642587537e-05,1193,,
,1193,0.02405339851975441,0
4.911004815827151e-05,1194,,
,1194,0.016695693135261536,0
4.910923467395549e-05,1195,,
,1195,0.01448023971170187,0
4.9108421189639465e-05,1196,,
,1196,0.005804710555821657,0
4.9107607705323444e-05,1197,,
,1197,0.01771809160709381,0
4.910679422100742e-05,1198,,
,1198,0.007953213527798653,0
4.91059807366914e-05,1199,,
,1199,0.03671829029917717,0
4.910516725237538e-05,1200,,
,1200,0.029980385676026344,0
4.910435376805935e-05,1201,,
,1201,0.004431035835295916,0
4.910354028374333e-05,1202,,
,1202,0.005009575746953487,0
4.9102726799427315e-05,1203,,
,1203,0.002918036188930273,0
4.910191331511129e-05,1204,,
,1204,0.007630565669387579,0
4.9101099830795265e-05,1205,,
,1205,0.01241489127278328,0
4.9100286346479244e-05,1206,,
,1206,0.015305852517485619,0
4.909947286216322e-05,1207,,
,1207,0.011977888643741608,0
4.9098659377847194e-05,1208,,
,1208,0.046469081193208694,0
4.909784589353117e-05,1209,,
,1209,0.039220117032527924,0
4.909703240921516e-05,1210,,
,1210,0.038113921880722046,0
4.909621892489913e-05,1211,,
,1211,0.0043081785552203655,0
4.909540544058311e-05,1212,,
,1212,0.012070512399077415,0
4.909459195626708e-05,1213,,
,1213,0.016672784462571144,0
4.9093778471951065e-05,1214,,
,1214,0.008331350982189178,0
4.9092964987635044e-05,1215,,
,1215,0.006011366378515959,0
4.9092151503319015e-05,1216,,
,1216,0.008816529996693134,0
4.9091338019002994e-05,1217,,
,1217,0.01472177729010582,0
4.909052453468697e-05,1218,,
,1218,0.004898065701127052,0
4.908971105037095e-05,1219,,
,1219,0.004777660593390465,0
4.908889756605493e-05,1220,,
,1220,0.012349024415016174,0
4.908808408173891e-05,1221,,
,1221,0.003759979270398617,0
4.9087270597422886e-05,1222,,
,1222,0.006178461480885744,0
4.908645711310686e-05,1223,,
,1223,0.19159002602100372,0
4.9085643628790837e-05,1224,,
,1224,0.05984395742416382,0
4.908483014447482e-05,1225,,
,1225,0.023603079840540886,0
4.9084016660158794e-05,1226,,
,1226,0.018486851826310158,0
4.908320317584277e-05,1227,,
,1227,0.024185338988900185,0
4.908238969152675e-05,1228,,
,1228,0.010452705435454845,0
4.908157620721073e-05,1229,,
,1229,0.0488227978348732,0
4.908076272289471e-05,1230,,
,1230,0.014891201630234718,0
4.907994923857868e-05,1231,,
,1231,0.09233714640140533,0
4.9079135754262665e-05,1232,,
,1232,0.006186913698911667,0
4.9078322269946636e-05,1233,,
,1233,0.0041005564853549,0
4.9077508785630615e-05,1234,,
,1234,0.012371295131742954,0
4.9076695301314593e-05,1235,,
,1235,0.005931091029196978,0
4.907588181699857e-05,1236,,
,1236,0.0029940807726234198,0
4.907506833268255e-05,1237,,
,1237,0.0047238292172551155,0
4.907425484836652e-05,1238,,
,1238,0.003938417416065931,0
4.907344136405051e-05,1239,,
,1239,0.009018825367093086,0
4.907262787973448e-05,1240,,
,1240,0.0030674575828015804,0
4.907181439541846e-05,1241,,
,1241,0.003921977709978819,0
4.9071000911102436e-05,1242,,
,1242,0.026671316474676132,0
4.9070187426786415e-05,1243,,
,1243,0.006807033438235521,0
4.906937394247039e-05,1244,,
,1244,0.004641809966415167,0
4.9068560458154365e-05,1245,,
,1245,0.009377854876220226,0
4.9067746973838344e-05,1246,,
,1246,0.003416260937228799,0
4.906693348952233e-05,1247,,
,1247,0.004502500407397747,0
4.90661200052063e-05,1248,,
,1248,0.026889609172940254,0
4.906530652089028e-05,1249,,
,1249,0.0034380427096039057,0
4.906449303657426e-05,1250,,
,1250,0.00425016600638628,0
4.9063679552258236e-05,1251,,
,1251,0.013285375200212002,0
4.9062866067942215e-05,1252,,
,1252,0.005205419380217791,0
4.9062052583626186e-05,1253,,
,1253,0.05917183309793472,0
4.906123909931017e-05,1254,,
,1254,0.015367703512310982,0
4.9060425614994143e-05,1255,,
,1255,0.028503982350230217,0
4.905961213067812e-05,1256,,
,1256,0.005505844950675964,0
4.90587986463621e-05,1257,,
,1257,0.014115037396550179,0
4.905798516204608e-05,1258,,
,1258,0.006216308102011681,0
4.905717167773006e-05,1259,,
,1259,0.0036337131168693304,0
4.905635819341403e-05,1260,,
,1260,0.016356434673070908,0
4.9055544709098015e-05,1261,,
,1261,0.004363639745861292,0
4.905473122478199e-05,1262,,
,1262,0.004659757949411869,0
4.9053917740465965e-05,1263,,
,1263,0.013223590329289436,0
4.905310425614994e-05,1264,,
,1264,0.005210521165281534,0
