id,description,md5,extended,sample,behavior,accuracy,foxdog,hexdigits,lorem,punctuation,zebra
260,"remove the first and last two characters of the string then remove every third character from the string then delete all excamation points, question marks, and periods from the string",0052a56b876a9ac7566fd63bab4b3f68,True,0,Success,0.0,,,,,
260,"remove the first and last two characters of the string then remove every third character from the string then delete all excamation points, question marks, and periods from the string",0052a56b876a9ac7566fd63bab4b3f68,False,0,Success,0.0,eukrnojpor zd,258beB,"r s l tm,oeerdii i doim mrndu  betormnaqtn  n nmqsor eitnlm binitlu   mdcsuu tirdoirreetnoptvieeiudo  gtuaaarEee noaacit nrdtstnuauoiaertoiamdslo","#&),/<\_|",wuk fjpgeav
261,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then remove all instances of the letter e from the string",807d90e95f7596785685404febe8b053,True,0,Success,0.0,,,,,
261,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then remove all instances of the letter e from the string",807d90e95f7596785685404febe8b053,False,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
262,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then removes all vowels from the string",ad91eb860b8a2463d36cfc3de27f0b5b,True,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
262,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then removes all vowels from the string",ad91eb860b8a2463d36cfc3de27f0b5b,False,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
263,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then remove every third character from the string",6c5d224781422e741e3a5d89abb7e298,True,0,Success,0.0,,,,,
263,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then remove every third character from the string",6c5d224781422e741e3a5d89abb7e298,False,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
264,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then replace spaces with triple spaces",8379eff36a6eb92ae20a55f4bc364c23,True,0,Success,0.0,e   quick   brown   fox   jumps   over   a   lazy   do,23456789abcdefABCD,"rem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w   quickly   daft   jumping   zebras   ve
264,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then replace spaces with triple spaces",8379eff36a6eb92ae20a55f4bc364c23,False,0,Success,0.0,e quick brown fox jumps over a lazy do!g   ,23456789abcdefABCDFE   ,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru?m   ","#$%&'()*+,-./:;<=>?@[\]^_`{|~}   ",w quickly daft jumping zebras ve!x   
265,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then reverse the order of words in the string",b55b2fcfabd6f53b98b42dc0916d624c,True,0,Success,1.0,j fox brown quick e,23456789a,"c commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum rem","#$%&'()*+,-./:",j daft quickly w
265,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then reverse the order of words in the string",b55b2fcfabd6f53b98b42dc0916d624c,False,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
266,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then drop the first half of the string, as computed by number of words",a9251e96870d25f28048c9358e435110,True,0,NameError,0,,,,,
266,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then drop the first half of the string, as computed by number of words",a9251e96870d25f28048c9358e435110,False,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
267,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then add the word apples after every word in the string",d7016033e520ae03f50bc2b0dec573ca,True,0,Success,0.0,,,,,
267,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then add the word apples after every word in the string",d7016033e520ae03f50bc2b0dec573ca,False,0,Success,0.4,e quick brown fox j apples,23456789a apples,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo c apples","#$%&'()*+,-./: apples",w quickly daft j apples
268,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then make every other character in the string uppercase",3a3b8a46c37a09c9f174c70eadbf8cfa,True,0,Success,0.0,,,,,
268,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then make every other character in the string uppercase",3a3b8a46c37a09c9f174c70eadbf8cfa,False,0,Success,0.0,EQUICKBROWNFOXJ,A,REMIPSUMDOLORSITAMETCONSECTETURADIPISCINGELITSEDDOEIUSMODTEMPORINCIDIDUNTUTLABOREETDOLOREMAGNAALIQUAUTENIMADMINIMVENIAMQUISNOSTRUDEXERCITATIONULLAMCOLABORISNISIUTALIQUIPEXEACOMMODOC,,WQUICKLYDAFTJ
269,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then delete all excamation points, question marks, and periods from the string",078e665da2739c938b96129d97cb64e2,True,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
269,"remove the first and last two characters of the string then drop the last half of the string, as computed by characters then delete all excamation points, question marks, and periods from the string",078e665da2739c938b96129d97cb64e2,False,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
270,remove the first and last two characters of the string then replace spaces with triple spaces then replace all spaces with exclamation points in the string,e7d953f8556450666d0638de487348d5,True,0,Success,1.0,e!!!quick!!!brown!!!fox!!!jumps!!!over!!!a!!!lazy!!!do,23456789abcdefABCD,"rem!!!ipsum!!!dolor!!!sit!!!amet,!!!consectetur!!!adipiscing!!!elit,!!!sed!!!do!!!eiusmod!!!tempor!!!incididunt!!!ut!!!labore!!!et!!!dolore!!!magna!!!aliqua.!!!Ut!!!enim!!!ad!!!minim!!!veniam,!!!quis!!!nostrud!!!exercitation!!!ullamco!!!laboris!!!nisi!!!ut!!!aliquip!!!ex!!!ea!!!commodo!!!consequat.!!!Duis!!!aute!!!irure!!!dolor!!!in!!!reprehenderit!!!in!!!voluptate!!!velit!!!esse!!!cillum!!!dolore!!!eu!!!fugiat!!!nulla!!!pariatur.!!!Excepteur!!!sint!!!occaecat!!!cupidatat!!!non!!!proident,!!!sunt!!!in!!!culpa!!!qui!!!officia!!!deserunt!!!mollit!!!anim!!!id!!!est!!!laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w!!!quickly!!!daft!!!jumping!!!zebras!!!ve
270,remove the first and last two characters of the string then replace spaces with triple spaces then replace all spaces with exclamation points in the string,e7d953f8556450666d0638de487348d5,False,0,Success,1.0,e!!!quick!!!brown!!!fox!!!jumps!!!over!!!a!!!lazy!!!do,23456789abcdefABCD,"rem!!!ipsum!!!dolor!!!sit!!!amet,!!!consectetur!!!adipiscing!!!elit,!!!sed!!!do!!!eiusmod!!!tempor!!!incididunt!!!ut!!!labore!!!et!!!dolore!!!magna!!!aliqua.!!!Ut!!!enim!!!ad!!!minim!!!veniam,!!!quis!!!nostrud!!!exercitation!!!ullamco!!!laboris!!!nisi!!!ut!!!aliquip!!!ex!!!ea!!!commodo!!!consequat.!!!Duis!!!aute!!!irure!!!dolor!!!in!!!reprehenderit!!!in!!!voluptate!!!velit!!!esse!!!cillum!!!dolore!!!eu!!!fugiat!!!nulla!!!pariatur.!!!Excepteur!!!sint!!!occaecat!!!cupidatat!!!non!!!proident,!!!sunt!!!in!!!culpa!!!qui!!!officia!!!deserunt!!!mollit!!!anim!!!id!!!est!!!laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w!!!quickly!!!daft!!!jumping!!!zebras!!!ve
271,remove the first and last two characters of the string then replace spaces with triple spaces then remove every third character from the string,758964f06b159752c2d3cf86ec5bbd63,True,0,Success,0.0,,,,,
271,remove the first and last two characters of the string then replace spaces with triple spaces then remove every third character from the string,758964f06b159752c2d3cf86ec5bbd63,False,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
272,"remove the first and last two characters of the string then replace spaces with triple spaces then drop the last half of the string, as computed by characters",fcd7d2273271287db05c5b50e0f2509e,True,0,Success,0.0,,,,,
272,"remove the first and last two characters of the string then replace spaces with triple spaces then drop the last half of the string, as computed by characters",fcd7d2273271287db05c5b50e0f2509e,False,0,Success,0.0,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
273,remove the first and last two characters of the string then replace spaces with triple spaces then make every other character in the string uppercase,3f83efd1147e8eebda835ec44aaaf51d,True,0,Success,0.2,E   QUICK   BROWN   FOX   JUMPS   OVER   A   LAZY   DO,23456789ABCDEFabcd,"REM   IPSUM   DOLOR   SIT   AMET,   CONSECTETUR   ADIPISCING   ELIT,   SED   DO   EIUSMOD   TEMPOR   INCIDIDUNT   UT   LABORE   ET   DOLORE   MAGNA   ALIQUA.   uT   ENIM   AD   MINIM   VENIAM,   QUIS   NOSTRUD   EXERCITATION   ULLAMCO   LABORIS   NISI   UT   ALIQUIP   EX   EA   COMMODO   CONSEQUAT.   dUIS   AUTE   IRURE   DOLOR   IN   REPREHENDERIT   IN   VOLUPTATE   VELIT   ESSE   CILLUM   DOLORE   EU   FUGIAT   NULLA   PARIATUR.   eXCEPTEUR   SINT   OCCAECAT   CUPIDATAT   NON   PROIDENT,   SUNT   IN   CULPA   QUI   OFFICIA   DESERUNT   MOLLIT   ANIM   ID   EST   LABORU","#$%&'()*+,-./:;<=>?@[\]^_`{|",W   QUICKLY   DAFT   JUMPING   ZEBRAS   VE
273,remove the first and last two characters of the string then replace spaces with triple spaces then make every other character in the string uppercase,3f83efd1147e8eebda835ec44aaaf51d,False,0,Success,0.2,E   QUICK   BROWN   FOX   JUMPS   OVER   A   LAZY   DO,23456789ABCDEFABCD,"REM   IPSUM   DOLOR   SIT   AMET,   CONSECTETUR   ADIPISCING   ELIT,   SED   DO   EIUSMOD   TEMPOR   INCIDIDUNT   UT   LABORE   ET   DOLORE   MAGNA   ALIQUA.   UT   ENIM   AD   MINIM   VENIAM,   QUIS   NOSTRUD   EXERCITATION   ULLAMCO   LABORIS   NISI   UT   ALIQUIP   EX   EA   COMMODO   CONSEQUAT.   DUIS   AUTE   IRURE   DOLOR   IN   REPREHENDERIT   IN   VOLUPTATE   VELIT   ESSE   CILLUM   DOLORE   EU   FUGIAT   NULLA   PARIATUR.   EXCEPTEUR   SINT   OCCAECAT   CUPIDATAT   NON   PROIDENT,   SUNT   IN   CULPA   QUI   OFFICIA   DESERUNT   MOLLIT   ANIM   ID   EST   LABORU","#$%&'()*+,-./:;<=>?@[\]^_`{|",W   QUICKLY   DAFT   JUMPING   ZEBRAS   VE
274,"remove the first and last two characters of the string then replace spaces with triple spaces then delete all excamation points, question marks, and periods from the string",f5fedaa0c46670ce0ee2573b7fc81a8a,True,0,Success,0.0,,,,,
274,"remove the first and last two characters of the string then replace spaces with triple spaces then delete all excamation points, question marks, and periods from the string",f5fedaa0c46670ce0ee2573b7fc81a8a,False,0,Success,0.0,,,"rem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laboru","#$%&'()*+,-/:;<=>?@[\]^_`{|",
275,remove the first and last two characters of the string then reverse the order of words in the string then remove all instances of the letter e from the string,e503d626d0b357625f796d7bcbb9dea6,True,0,Success,0.0,,,,,
275,remove the first and last two characters of the string then reverse the order of words in the string then remove all instances of the letter e from the string,e503d626d0b357625f796d7bcbb9dea6,False,0,Success,0.2,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
276,remove the first and last two characters of the string then reverse the order of words in the string then replace all spaces with exclamation points in the string,4c1b471dcf001c7ea08a752a5ee5a058,True,0,Success,0.0,,,,,
276,remove the first and last two characters of the string then reverse the order of words in the string then replace all spaces with exclamation points in the string,4c1b471dcf001c7ea08a752a5ee5a058,False,0,Success,1.0,do!lazy!a!over!jumps!fox!brown!quick!e,23456789abcdefABCD,"laboru!est!id!anim!mollit!deserunt!officia!qui!culpa!in!sunt!proident,!non!cupidatat!occaecat!sint!Excepteur!pariatur.!nulla!fugiat!eu!dolore!cillum!esse!velit!voluptate!in!reprehenderit!in!dolor!irure!aute!Duis!consequat.!commodo!ea!ex!aliquip!ut!nisi!laboris!ullamco!exercitation!nostrud!quis!veniam,!minim!ad!enim!Ut!aliqua.!magna!dolore!et!labore!ut!incididunt!tempor!eiusmod!do!sed!elit,!adipiscing!consectetur!amet,!sit!dolor!ipsum!rem","#$%&'()*+,-./:;<=>?@[\]^_`{|",ve!zebras!jumping!daft!quickly!w
277,remove the first and last two characters of the string then reverse the order of words in the string then removes all vowels from the string,e3c3e9acf18b29bda0c6790f6fda1543,True,0,Success,0.2,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
277,remove the first and last two characters of the string then reverse the order of words in the string then removes all vowels from the string,e3c3e9acf18b29bda0c6790f6fda1543,False,0,Success,0.0,,,,,
278,remove the first and last two characters of the string then reverse the order of words in the string then remove every third character from the string,d7742b6a6304cd4820ca5ef4623f0da5,True,0,Success,0.0,,,,,
278,remove the first and last two characters of the string then reverse the order of words in the string then remove every third character from the string,d7742b6a6304cd4820ca5ef4623f0da5,False,0,Success,0.0,odyzl  rvospujxo nor kiu e,DCAfdca97643,"urba te i in tllm nuesd icff iq plc i nu ,neiop ontaadpu tcecc tisrutpcx .utirp lln aiufueerlo mllc ss tle eatulv i irdnhepe n rlo eur euasiD taqeno oomocaexepiqia u si sroalocalu oiatcrxedutsn iu ,aievmiimdamie U auil aga eold e roaltutndiici opetdosue d es,tlegncspia uttcsnc tea isroodmupime","|{_^\[?><;/.,+)(&%#",evsabe gipujtfd lkiu w
279,"remove the first and last two characters of the string then reverse the order of words in the string then drop the last half of the string, as computed by characters",56dba3e0ea3cbb39c211930fb23b3acb,True,0,Success,1.0,do lazy a over jump,23456789a,"laboru est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequa","#$%&'()*+,-./:",ve zebras jumpin
279,"remove the first and last two characters of the string then reverse the order of words in the string then drop the last half of the string, as computed by characters",56dba3e0ea3cbb39c211930fb23b3acb,False,0,Success,1.0,do lazy a over jump,23456789a,"laboru est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequa","#$%&'()*+,-./:",ve zebras jumpin
280,remove the first and last two characters of the string then reverse the order of words in the string then replace spaces with triple spaces,7d25feca5be368813da5ccaa382a21b2,True,0,Success,1.0,do   lazy   a   over   jumps   fox   brown   quick   e,23456789abcdefABCD,"laboru   est   id   anim   mollit   deserunt   officia   qui   culpa   in   sunt   proident,   non   cupidatat   occaecat   sint   Excepteur   pariatur.   nulla   fugiat   eu   dolore   cillum   esse   velit   voluptate   in   reprehenderit   in   dolor   irure   aute   Duis   consequat.   commodo   ea   ex   aliquip   ut   nisi   laboris   ullamco   exercitation   nostrud   quis   veniam,   minim   ad   enim   Ut   aliqua.   magna   dolore   et   labore   ut   incididunt   tempor   eiusmod   do   sed   elit,   adipiscing   consectetur   amet,   sit   dolor   ipsum   rem","#$%&'()*+,-./:;<=>?@[\]^_`{|",ve   zebras   jumping   daft   quickly   w
280,remove the first and last two characters of the string then reverse the order of words in the string then replace spaces with triple spaces,7d25feca5be368813da5ccaa382a21b2,False,0,Success,1.0,do   lazy   a   over   jumps   fox   brown   quick   e,23456789abcdefABCD,"laboru   est   id   anim   mollit   deserunt   officia   qui   culpa   in   sunt   proident,   non   cupidatat   occaecat   sint   Excepteur   pariatur.   nulla   fugiat   eu   dolore   cillum   esse   velit   voluptate   in   reprehenderit   in   dolor   irure   aute   Duis   consequat.   commodo   ea   ex   aliquip   ut   nisi   laboris   ullamco   exercitation   nostrud   quis   veniam,   minim   ad   enim   Ut   aliqua.   magna   dolore   et   labore   ut   incididunt   tempor   eiusmod   do   sed   elit,   adipiscing   consectetur   amet,   sit   dolor   ipsum   rem","#$%&'()*+,-./:;<=>?@[\]^_`{|",ve   zebras   jumping   daft   quickly   w
281,"remove the first and last two characters of the string then reverse the order of words in the string then drop the first half of the string, as computed by number of words",0f6b1085c23615d01900bcc8c5c66fca,True,0,Success,1.0,jumps fox brown quick e,23456789abcdefABCD,"commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum rem","#$%&'()*+,-./:;<=>?@[\]^_`{|",daft quickly w
281,"remove the first and last two characters of the string then reverse the order of words in the string then drop the first half of the string, as computed by number of words",0f6b1085c23615d01900bcc8c5c66fca,False,0,Success,1.0,jumps fox brown quick e,23456789abcdefABCD,"commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum rem","#$%&'()*+,-./:;<=>?@[\]^_`{|",daft quickly w
282,remove the first and last two characters of the string then reverse the order of words in the string then add the word apples after every word in the string,6ee366058e7c63912597708b751e6778,True,0,Success,1.0,do apples lazy apples a apples over apples jumps apples fox apples brown apples quick apples e apples,23456789abcdefABCD apples,"laboru apples est apples id apples anim apples mollit apples deserunt apples officia apples qui apples culpa apples in apples sunt apples proident, apples non apples cupidatat apples occaecat apples sint apples Excepteur apples pariatur. apples nulla apples fugiat apples eu apples dolore apples cillum apples esse apples velit apples voluptate apples in apples reprehenderit apples in apples dolor apples irure apples aute apples Duis apples consequat. apples commodo apples ea apples ex apples aliquip apples ut apples nisi apples laboris apples ullamco apples exercitation apples nostrud apples quis apples veniam, apples minim apples ad apples enim apples Ut apples aliqua. apples magna apples dolore apples et apples labore apples ut apples incididunt apples tempor apples eiusmod apples do apples sed apples elit, apples adipiscing apples consectetur apples amet, apples sit apples dolor apples ipsum apples rem apples","#$%&'()*+,-./:;<=>?@[\]^_`{| apples",ve apples zebras apples jumping apples daft apples quickly apples w apples
282,remove the first and last two characters of the string then reverse the order of words in the string then add the word apples after every word in the string,6ee366058e7c63912597708b751e6778,False,0,Success,0.4,do lazy a over jumps fox brown quick e apples,23456789abcdefABCD apples,"laboru est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat. commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum rem apples","#$%&'()*+,-./:;<=>?@[\]^_`{| apples",ve zebras jumping daft quickly w apples
283,remove the first and last two characters of the string then reverse the order of words in the string then make every other character in the string uppercase,4092c0053d931bdfa3582e35d566c0d6,True,0,Success,0.0,,,,,
283,remove the first and last two characters of the string then reverse the order of words in the string then make every other character in the string uppercase,4092c0053d931bdfa3582e35d566c0d6,False,0,NameError,0,,,,,
284,"remove the first and last two characters of the string then reverse the order of words in the string then delete all excamation points, question marks, and periods from the string",696abaf6a936de20beebe56d67566b9b,True,0,Success,0.0,,,,,
284,"remove the first and last two characters of the string then reverse the order of words in the string then delete all excamation points, question marks, and periods from the string",696abaf6a936de20beebe56d67566b9b,False,0,Success,0.0,od yzal a revo spmuj xof nworb kciuq e,DCBAfedcba98765432,"urobal tse di mina tillom tnuresed aiciffo iuq apluc ni tnus ,tnediorp non tatadipuc taceacco tnis ruetpecxE .rutairap allun taiguf ue erolod mullic esse tilev etatpulov ni tiredneherper ni rolod eruri etua siuD .tauqesnoc odommoc ae xe piuqila tu isin sirobal ocmallu noitaticrexe durtson siuq ,mainev minim da mine tU .auqila angam erolod te erobal tu tnudidicni ropmet domsuie od des ,tile gnicsipida rutetcesnoc ,tema tis rolod muspi mer","|{`_^]\[@?>=<;:/.-,+*)('&%$#",ev sarbez gnipmuj tfad ylkciuq w
285,"remove the first and last two characters of the string then drop the first half of the string, as computed by number of words then remove all instances of the letter e from the string",bffdb0d4e56fed104d81ce118538d0dd,True,0,Success,0.2,e quick brown fox jumps over a lazy do,23456789abcdefABCD,"rem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zebras ve
